seed: 4 [([7.096820647674752], ['S']), ([0.004140199576459222, 0.006126804780573316, 0.06434438263328991], ['U', 'S', 'U'])] score 4.0
gen 43: sigma 0.0791 best score 4.0000 totals {np.int64(0): np.int64(33), np.int64(1): np.int64(78), np.int64(2): np.int64(17)} 37s
gen 44: sigma 0.0767 best score 4.0000 totals {np.int64(0): np.int64(28), np.int64(1): np.int64(83), np.int64(2): np.int64(16), np.int64(3): np.int64(1)} 40s
gen 45: sigma 0.0767 best score 4.0000 totals {np.int64(0): np.int64(34), np.int64(1): np.int64(81), np.int64(2): np.int64(13)} 37s
gen 46: sigma 0.0744 best score 4.0000 totals {np.int64(0): np.int64(33), np.int64(1): np.int64(78), np.int64(2): np.int64(17)} 37s
gen 47: sigma 0.0744 best score 4.0000 totals {np.int64(0): np.int64(31), np.int64(1): np.int64(84), np.int64(2): np.int64(13)} 38s
gen 48: sigma 0.0722 best score 4.0000 totals {np.int64(0): np.int64(27), np.int64(1): np.int64(89), np.int64(2): np.int64(12)} 39s
gen 49: sigma 0.0722 best score 4.0000 totals {np.int64(0): np.int64(32), np.int64(1): np.int64(78), np.int64(2): np.int64(18)} 37s
gen 50: sigma 0.07 best score 4.0000 totals {np.int64(0): np.int64(32), np.int64(1): np.int64(79), np.int64(2): np.int64(17)} 38s
gen 51: sigma 0.07 best score 4.0000 totals {np.int64(0): np.int64(34), np.int64(1): np.int64(77), np.int64(2): np.int64(17)} 37s
gen 52: sigma 0.0679 best score 4.0000 totals {np.int64(0): np.int64(44), np.int64(1): np.int64(70), np.int64(2): np.int64(14)} 33s
gen 53: sigma 0.0679 best score 4.0000 totals {np.int64(0): np.int64(26), np.int64(1): np.int64(79), np.int64(2): np.int64(23)} 40s
gen 54: sigma 0.0659 best score 4.0000 totals {np.int64(0): np.int64(34), np.int64(1): np.int64(77), np.int64(2): np.int64(17)} 37s
gen 55: sigma 0.0659 best score 4.0000 totals {np.int64(0): np.int64(33), np.int64(1): np.int64(74), np.int64(2): np.int64(20), np.int64(3): np.int64(1)} 37s
gen 56: sigma 0.0639 best score 4.0000 totals {np.int64(0): np.int64(31), np.int64(1): np.int64(88), np.int64(2): np.int64(9)} 38s
gen 57: sigma 0.0639 best score 4.0000 totals {np.int64(0): np.int64(34), np.int64(1): np.int64(75), np.int64(2): np.int64(19)} 37s
