=== row7  a=0.72727272727272727272727272727273 a20=-12 side=1
  n=20   x0=1.5664501963035        a11=2.0694047071361        Dxxx=-4.712105208e-5        ds=0.150000   43s
  n=30   x0=1.8817077846728        a11=1.9681466699860        Dxxx=-0.0001399980116       ds=0.150000   60s
  n=40   x0=2.1831523827614        a11=1.8757387162202        Dxxx=-0.0002335322532       ds=0.150000   75s
  n=50   x0=2.4824276835226        a11=1.7912388486698        Dxxx=-0.0003076136235       ds=0.150000   93s
  n=60   x0=2.7839490958352        a11=1.7137509788328        Dxxx=-0.0003581614054       ds=0.150000   110s
  n=70   x0=3.0898154208990        a11=1.6424866036249        Dxxx=-0.0003876525900       ds=0.150000   129s
  n=80   x0=3.4011394686042        a11=1.5767616056432        Dxxx=-0.0004004764189       ds=0.150000   149s
  n=90   x0=3.7185425700639        a11=1.5159833243424        Dxxx=-0.0004010072221       ds=0.150000   169s
  n=100  x0=4.0423750112877        a11=1.4596372489047        Dxxx=-0.0003929411765       ds=0.150000   189s
  n=110  x0=4.3728269025540        a11=1.4072752553841        Dxxx=-0.0003791693328       ds=0.150000   209s
  n=120  x0=4.7099889758721        a11=1.3585056367365        Dxxx=-0.0003618535973       ds=0.150000   230s
  -> npts=120 end=4.709988975872084431819421815091102 reason=MAXPTS Dxxx_sign_changes=0  (234s)
=== c_a0p95_om1p0  a=0.95 a20=-20.42812128418549346016646848989298 side=1
  n=10   x0=1.1415812517613        a11=2.0857741462810        Dxxx=-2.582703285e-7        ds=0.150000   26s
  n=20   x0=1.4226194205584        a11=2.0130624847035        Dxxx=-9.566669312e-6        ds=0.150000   45s
  n=30   x0=1.6374049421935        a11=1.9445271378182        Dxxx=-2.867478089e-5        ds=0.150000   62s
  n=40   x0=1.8358901529258        a11=1.8802305125826        Dxxx=-5.167866397e-5        ds=0.150000   77s
  n=50   x0=2.0279469213088        a11=1.8198580301824        Dxxx=-7.446851497e-5        ds=0.150000   94s
  n=60   x0=2.2174925457059        a11=1.7630899924369        Dxxx=-9.481656430e-5        ds=0.150000   112s
  n=70   x0=2.4064991839316        a11=1.7096305993118        Dxxx=-0.0001117592819       ds=0.150000   128s
  n=80   x0=2.5960953284870        a11=1.6592115494919        Dxxx=-0.0001250783809       ds=0.150000   146s
  n=90   x0=2.7869802303600        a11=1.6115907476726        Dxxx=-0.0001349560302       ds=0.150000   164s
  n=100  x0=2.9796107687100        a11=1.5665499083280        Dxxx=-0.0001417644360       ds=0.150000   183s
  n=110  x0=3.1742965028517        a11=1.5238920356476        Dxxx=-0.0001459440873       ds=0.150000   202s
  n=120  x0=3.3712524030948        a11=1.4834390660040        Dxxx=-0.0001479369967       ds=0.150000   220s
  -> npts=120 end=3.371252403094778693321478943282565 reason=MAXPTS Dxxx_sign_changes=0  (223s)
=== c_a0p95_o0p3  a=0.95 a20=-19.12812128418549346016646848989298 side=1
  n=10   x0=1.1454841337803        a11=2.0850506526886        Dxxx=6.081903337e-9         ds=0.150000   25s
  *** D_xxx SIGN CHANGE between x0=1.14548413378 and 1.18478436101 : 6.08190e-9 -> -6.13631e-8
  n=20   x0=1.4380202942891        a11=2.0082608667792        Dxxx=-6.062262568e-6        ds=0.150000   45s
  n=30   x0=1.6631161204369        a11=1.9360988843691        Dxxx=-2.344564877e-5        ds=0.150000   60s
  n=40   x0=1.8720462777649        a11=1.8686225483757        Dxxx=-4.633730718e-5        ds=0.150000   76s
  n=50   x0=2.0748987788911        a11=1.8054660305409        Dxxx=-6.976393075e-5        ds=0.150000   92s
  n=60   x0=2.2756599948515        a11=1.7462609200562        Dxxx=-9.091754948e-5        ds=0.150000   110s
  n=70   x0=2.4763272535326        a11=1.6906684206505        Dxxx=-0.0001085479146       ds=0.150000   128s
  n=80   x0=2.6780368980954        a11=1.6383828512425        Dxxx=-0.0001223321407       ds=0.150000   146s
  n=90   x0=2.8814881232709        a11=1.5891297225415        Dxxx=-0.0001324430454       ds=0.150000   165s
  n=100  x0=3.0871338374016        a11=1.5426626636852        Dxxx=-0.0001392860699       ds=0.150000   184s
  n=110  x0=3.2952776195748        a11=1.4987602874937        Dxxx=-0.0001433489222       ds=0.150000   203s
  n=120  x0=3.5061274372080        a11=1.4572233010881        Dxxx=-0.0001451206684       ds=0.150000   221s
  -> npts=120 end=3.506127437208045276699655727140314 reason=MAXPTS Dxxx_sign_changes=1  (225s)
=== p_am4_b6p0  a=-4.0 a20=-1.0 side=1
  n=10   x0=1.0561397333484        a11=12.200843112797        Dxxx=0.1880592016           ds=0.150000   14s
  n=20   x0=1.1098476077768        a11=13.103385418939        Dxxx=15.07485011            ds=0.150000   36s
  n=30   x0=1.1323807982016        a11=14.005143219139        Dxxx=105.6017894            ds=0.150000   64s
  n=40   x0=1.1463927182224        a11=14.907113542432        Dxxx=431.8662415            ds=0.150000   97s
  n=50   x0=1.1564766511911        a11=15.810342645869        Dxxx=1357.514713            ds=0.150000   132s
  n=60   x0=1.1643495604433        a11=16.715475139854        Dxxx=3613.388369            ds=0.150000   174s
  n=70   x0=1.1708005527700        a11=17.622788613861        Dxxx=8535.091928            ds=0.150000   221s
  n=80   x0=1.1762445078053        a11=18.532297262073        Dxxx=18389.04036            ds=0.150000   273s
  n=90   x0=1.1809264860052        a11=19.443857945507        Dxxx=36804.24583            ds=0.150000   327s
  n=100  x0=1.1850067848944        a11=20.357252127551        Dxxx=69330.26087            ds=0.150000   387s
  n=110  x0=1.1885989611111        a11=21.272239214596        Dxxx=124144.3142            ds=0.150000   454s
  n=120  x0=1.1917880234465        a11=22.188586738300        Dxxx=212932.8032            ds=0.150000   527s
  -> npts=120 end=1.191788023446548067945289418700107 reason=MAXPTS Dxxx_sign_changes=0  (531s)
=== p_am3_b6p0  a=-3.0 a20=0.0 side=1
  n=10   x0=1.0726413660610        a11=10.193522530336        Dxxx=0.08281785331          ds=0.150000   13s
  n=20   x0=1.1474584118987        a11=11.114103622289        Dxxx=6.550581696            ds=0.150000   34s
  n=30   x0=1.1793115868377        a11=12.034827191745        Dxxx=42.28196482            ds=0.150000   61s
  n=40   x0=1.1992472009190        a11=12.955837136800        Dxxx=158.6830878            ds=0.150000   92s
  n=50   x0=1.2135538616235        a11=13.877918936235        Dxxx=457.6240756            ds=0.150000   127s
  n=60   x0=1.2246261873381        a11=14.801628060523        Dxxx=1119.250185            ds=0.150000   164s
  n=70   x0=1.2335967891221        a11=15.727249291735        Dxxx=2435.300602            ds=0.150000   206s
  n=80   x0=1.2410794483809        a11=16.654848345675        Dxxx=4847.198066            ds=0.150000   253s
  n=90   x0=1.2474447601492        a11=17.584343891683        Dxxx=8988.644467            ds=0.150000   304s
  n=100  x0=1.2529372598449        a11=18.515572063214        Dxxx=15732.81798            ds=0.150000   358s
  n=110  x0=1.2577297059990        a11=19.448333878340        Dxxx=26244.37755            ds=0.150000   416s
  n=120  x0=1.2619502231137        a11=20.382425597036        Dxxx=42036.44821            ds=0.150000   475s
  -> npts=120 end=1.261950223113666156838546583501601 reason=MAXPTS Dxxx_sign_changes=0  (479s)
=== p_a1p04_b6p0  a=1.04 a20=-7.96 side=1
  n=10   x0=1.2084350876230        a11=1.8902731590309        Dxxx=9.989053691e-5         ds=0.150000   18s
  n=20   x0=1.7530132066183        a11=1.7235083451390        Dxxx=0.001054295850         ds=0.150000   34s
  n=30   x0=2.2402100383001        a11=1.5768275919752        Dxxx=0.001288374013         ds=0.150000   51s
  n=40   x0=2.7375840234387        a11=1.4496055089108        Dxxx=0.001164761865         ds=0.150000   68s
  n=50   x0=3.2565218963029        a11=1.3389823721977        Dxxx=0.0009560194227        ds=0.150000   85s
  n=60   x0=3.8004606992584        a11=1.2423722532446        Dxxx=0.0007575027377        ds=0.150000   106s
  n=70   x0=4.3703419481959        a11=1.1575914779430        Dxxx=0.0005937780507        ds=0.150000   127s
  n=80   x0=4.9660832290112        a11=1.0828237232597        Dxxx=0.0004656031428        ds=0.150000   148s
  n=90   x0=5.5871280586584        a11=1.0165637291865        Dxxx=0.0003671720306        ds=0.150000   171s
  n=100  x0=6.2326924689128        a11=0.95756366021986       Dxxx=0.0002919295510        ds=0.150000   194s
  n=110  x0=6.9018885941746        a11=0.90478690805058       Dxxx=0.0002342645027        ds=0.150000   217s
  n=120  x0=7.5937909052621        a11=0.85736967623520       Dxxx=0.0001897949542        ds=0.150000   239s
  -> npts=120 end=7.593790905262104336439200158733856 reason=MAXPTS Dxxx_sign_changes=0  (242s)
=== p_a1p5_b6p0  a=1.5 a20=-7.5 side=1
  n=10   x0=1.2655952620772        a11=0.96448064416547       Dxxx=0.0009326834599        ds=0.150000   15s
  n=20   x0=2.2759348247704        a11=0.75780307873414       Dxxx=0.005205616999         ds=0.150000   35s
  n=30   x0=3.3850541755892        a11=0.61034821034582       Dxxx=0.003899831354         ds=0.150000   56s
  n=40   x0=4.6007828042142        a11=0.50831027130653       Dxxx=0.002512112620         ds=0.150000   81s
  n=50   x0=5.8903451724077        a11=0.43562791082124       Dxxx=0.001632199476         ds=0.150000   104s
  n=60   x0=7.2296504033408        a11=0.38188665582833       Dxxx=0.001100941274         ds=0.150000   128s
  n=70   x0=8.6032330926161        a11=0.34073822850940       Dxxx=0.0007725138163        ds=0.150000   153s
  n=80   x0=10.001216809690        a11=0.30827332877966       Dxxx=0.0005616061247        ds=0.150000   180s
  n=90   x0=11.417130604137        a11=0.28200911143253       Dxxx=0.0004208953927        ds=0.150000   209s
  n=100  x0=12.846595759249        a11=0.26031239685503       Dxxx=0.0003237100084        ds=0.150000   238s
  n=110  x0=14.286554528578        a11=0.24207214255537       Dxxx=0.0002545124473        ds=0.150000   268s
  n=120  x0=15.734809775683        a11=0.22650910941565       Dxxx=0.0002039194127        ds=0.150000   297s
  -> npts=120 end=15.73480977568321312542270361752850 reason=MAXPTS Dxxx_sign_changes=0  (301s)
=== p_a2p5_b6p0  a=2.5 a20=-6.5 side=1
  n=10   x0=1.2638978345632        a11=-0.94301744613155      Dxxx=-0.007797496190        ds=0.150000   14s
  n=20   x0=2.4483509886622        a11=-0.65586546012276      Dxxx=-0.02493130380         ds=0.150000   37s
  n=30   x0=3.8267441332053        a11=-0.48579370994880      Dxxx=-0.01403177236         ds=0.150000   63s
  n=40   x0=5.2810020475128        a11=-0.38364039688346      Dxxx=-0.007608410272        ds=0.150000   92s
  n=50   x0=6.7610370097709        a11=-0.31662378604176      Dxxx=-0.004429282915        ds=0.150000   124s
  n=60   x0=8.2511111953037        a11=-0.26941139446193      Dxxx=-0.002766765773        ds=0.150000   157s
  n=70   x0=9.7456608087231        a11=-0.23437594619907      Dxxx=-0.001831509444        ds=0.150000   199s
  n=80   x0=11.242431343213        a11=-0.20735158393132      Dxxx=-0.001270330446        ds=0.150000   244s
  n=90   x0=12.740400369868        a11=-0.18587720304431      Dxxx=-0.0009150488090       ds=0.150000   291s
  n=100  x0=14.239060672037        a11=-0.16840598057513      Dxxx=-0.0006799147027       ds=0.150000   330s
  n=110  x0=15.738141787958        a11=-0.15391682558677      Dxxx=-0.0005184354319       ds=0.150000   364s
  n=120  x0=17.237490730279        a11=-0.14170845115738      Dxxx=-0.0004040307531       ds=0.150000   409s
  -> npts=120 end=17.23749073027880607517308499024390 reason=MAXPTS Dxxx_sign_changes=0  (412s)
=== p_a3_b6p0  a=3.0 a20=-6.0 side=1
  n=10   x0=1.1995378707061        a11=-1.9106561794913       Dxxx=-0.01804650434         ds=0.150000   14s
  n=20   x0=1.9949837402883        a11=-1.4459948800328       Dxxx=-0.08794946320         ds=0.150000   37s
  n=30   x0=3.0931983971790        a11=-1.0754729957531       Dxxx=-0.05906529705         ds=0.150000   70s
  n=40   x0=4.4285652674921        a11=-0.82001481467574      Dxxx=-0.03077975409         ds=0.150000   112s
  n=50   x0=5.8650185047301        a11=-0.65134554000938      Dxxx=-0.01638464327         ds=0.150000   165s
  n=60   x0=7.1281400822249        a11=-0.55046567357689      Dxxx=-0.01012427452         ds=0.150000   245s
  n=70   x0=7.8821374499161        a11=-0.50354226178800      Dxxx=-0.007814019117        ds=0.0750000  704s
  n=80   x0=8.6634788816270        a11=-0.46248960596384      Dxxx=-0.006091088215        ds=0.112500   1406s
  n=90   x0=9.3231517433517        a11=-0.43259857371673      Dxxx=-0.005003459669        ds=0.0711914  2101s
  n=100  x0=10.001656999402        a11=-0.40555765602453      Dxxx=-0.004134771027        ds=0.142383   3094s
  n=110  x0=10.590192805171        a11=-0.38465093712350      Dxxx=-0.003534787289        ds=0.101364   4088s
  n=120  x0=11.177605487324        a11=-0.36579296989316      Dxxx=-0.003044861852        ds=0.0711914  5108s
  -> npts=120 end=11.17760548732407056595168314555946 reason=MAXPTS Dxxx_sign_changes=0  (5111s)
=== p_a5_b6p0  a=5.0 a20=-4.0 side=1
  n=10   x0=1.0956703336832        a11=-5.8590533608504       Dxxx=-0.07718764717         ds=0.150000   13s
  n=20   x0=1.3690250655830        a11=-5.1789099140368       Dxxx=-0.6721895882          ds=0.150000   35s
  n=30   x0=1.7049881908797        a11=-4.4797909593011       Dxxx=-0.9205353824          ds=0.150000   64s
  n=40   x0=2.1619697722546        a11=-3.7642129730129       Dxxx=-0.8102980895          ds=0.150000   108s
  n=50   x0=2.5572663788843        a11=-3.2883554432010       Dxxx=-0.6330122030          ds=0.0562500  177s
  n=60   x0=2.7710944011456        a11=-3.0717964001742       Dxxx=-0.5446494499          ds=0.0400452  867s
  n=70   x0=2.9158154459149        a11=-2.9388154746944       Dxxx=-0.4908355924          ds=0.0285087  948s
  n=80   x0=3.0672325940980        a11=-2.8101555397622       Dxxx=-0.4400108118          ds=0.0608873  1029s
  n=90   x0=3.1825575156912        a11=-2.7187259447493       Dxxx=-0.4049682965          ds=0.0144488  1123s
  n=100  x0=3.2863761507484        a11=-2.6408939373136       Dxxx=-0.3759969400          ds=0.0308590  1205s
  n=110  x0=3.3823700810695        a11=-2.5724512906344       Dxxx=-0.3512542041          ds=0.0219689  1291s
  n=120  x0=3.4525415126016        a11=-2.5244399499890       Dxxx=-0.3343392621          ds=0.0156400  1373s
  -> npts=120 end=3.452541512601555142861824774106702 reason=MAXPTS Dxxx_sign_changes=0  (1377s)
=== p_a8_b6p0  a=8.0 a20=-1.0 side=1
  n=10   x0=1.0539609351141        a11=-11.816040882010       Dxxx=-0.2704002910          ds=0.150000   16s
  n=20   x0=1.1754258840763        a11=-11.055301521314       Dxxx=-2.494640790           ds=0.150000   39s
  n=30   x0=1.3022748388002        a11=-10.275473322010       Dxxx=-4.366665445           ds=0.150000   69s
  n=40   x0=1.4489414525780        a11=-9.4766099402768       Dxxx=-5.322878516           ds=0.150000   111s
  n=50   x0=1.6194274423661        a11=-8.6638639024736       Dxxx=-5.390633262           ds=0.150000   169s
  n=60   x0=1.7196313501103        a11=-8.2345278046674       Dxxx=-5.159825163           ds=0.0562500  262s
  n=70   x0=1.7892646056150        a11=-7.9551990724860       Dxxx=-4.942430999           ds=0.0400452  351s
  n=80   x0=1.8412042745381        a11=-7.7564769050914       Dxxx=-4.763880849           ds=0.0285087  437s
  n=90   x0=1.8883470138698        a11=-7.5829546784371       Dxxx=-4.595410872           ds=0.0608873  524s
  n=100  x0=1.9269369185043        a11=-7.4456026350350       Dxxx=-4.455483875           ds=0.0433465  622s
  n=110  x0=1.9585419132924        a11=-7.3361623659174       Dxxx=-4.340663212           ds=0.0308590  715s
  n=120  x0=1.9843096084530        a11=-7.2489156142634       Dxxx=-4.247401276           ds=0.0219689  813s
  -> npts=120 end=1.984309608452996095183252018766968 reason=MAXPTS Dxxx_sign_changes=0  (819s)
